-2.0945,-2.1918,-2.279,-2.3551,-2.4188,-2.4692,-2.5052,-2.5258,-2.5301,-2.5172,-2.4863,-2.4367,-2.3679,-2.2794,-2.1708,-2.042,-1.8928,-1.7235,-1.5343,-1.3256,-1.098,-0.85227,-0.58945,-0.31063,-0.017121,0.28962,0.60796,0.93614,1.2722,1.6142,1.96,2.3073,2.6538,2.9972,3.335,3.665,3.9847,4.2918,4.5839,4.859,5.1148,5.3494,5.561,5.748,5.9087,6.0421,6.1469,6.2224,6.268,6.2832
-1.4222,-1.5779,-1.7271,-1.8683,-1.9999,-2.1205,-2.2285,-2.3223,-2.4005,-2.4616,-2.5042,-2.527,-2.5287,-2.5084,-2.4651,-2.398,-2.3064,-2.1901,-2.0488,-1.8825,-1.6915,-1.4762,-1.2375,-0.97629,-0.69381,-0.39156,-0.071267,0.26511,0.6154,0.97722,1.348,1.725,2.1055,2.4863,2.8645,3.237,3.6006,3.9523,4.2889,4.6077,4.9056,5.1801,5.4286,5.6489,5.8389,5.9968,6.1212,6.2109,6.2651,6.2832
-0.58402,-0.77749,-0.97025,-1.1605,-1.3465,-1.5262,-1.6976,-1.8586,-2.0072,-2.1413,-2.2588,-2.3577,-2.436,-2.4919,-2.5236,-2.5296,-2.5086,-2.4594,-2.381,-2.2729,-2.1346,-1.9662,-1.7679,-1.5403,-1.2844,-1.0016,-0.69331,-0.3617,-0.0090506,0.36202,0.74858,1.1475,1.5552,1.9683,2.3829,2.7951,3.201,3.5966,3.978,4.3413,4.6828,4.9989,5.2864,5.5421,5.7633,5.9477,6.0933,6.1984,6.2619,6.2832
0.28258,0.080094,-0.12913,-0.3433,-0.56044,-0.77838,-0.99482,-1.2073,-1.4132,-1.61,-1.7948,-1.9649,-2.1176,-2.2501,-2.3599,-2.4444,-2.5013,-2.5285,-2.5241,-2.4866,-2.4147,-2.3075,-2.1647,-1.9861,-1.7721,-1.5236,-1.242,-0.929,-0.5869,-0.21843,0.17328,0.58467,1.0118,1.4505,1.8962,2.3443,2.7898,3.2277,3.6533,4.0614,4.4474,4.8066,5.1348,5.4279,5.6823,5.895,6.0632,6.1849,6.2585,6.2832
1.0455,0.86645,0.67266,0.46556,0.24692,0.018795,-0.21649,-0.45636,-0.69797,-0.93829,-1.1741,-1.402,-1.6185,-1.8201,-2.0032,-2.1643,-2.3,-2.4071,-2.4825,-2.5235,-2.5278,-2.4932,-2.4184,-2.3022,-2.1443,-1.9446,-1.7039,-1.4236,-1.1055,-0.75224,-0.36702,0.046413,0.48377,0.94027,1.4107,1.8895,2.3709,2.8487,3.317,3.7696,4.2005,4.6039,4.9742,5.3065,5.5959,5.8386,6.031,6.1704,6.2549,6.2832
1.5962,1.4716,1.3249,1.1569,0.96879,0.76206,0.53865,0.30087,0.051445,-0.20656,-0.46973,-0.73433,-0.99637,-1.2516,-1.4957,-1.7242,-1.9325,-2.1163,-2.2713,-2.3933,-2.4786,-2.5239,-2.5262,-2.4832,-2.3932,-2.2552,-2.0688,-1.8347,-1.554,-1.2289,-0.86244,-0.45823,-0.020804,0.44465,0.93231,1.4358,1.9483,2.4627,2.9717,3.4677,3.9433,4.3915,4.8052,5.1781,5.5043,5.7786,5.9967,6.155,6.251,6.2832
1.8644,1.818,1.7446,1.6438,1.5157,1.361,1.1805,0.976,0.74948,0.5036,0.2415,-0.033145,-0.31621,-0.60314,-0.88901,-1.1686,-1.4365,-1.6871,-1.9149,-2.1144,-2.2802,-2.4075,-2.4918,-2.529,-2.516,-2.4501,-2.3298,-2.1542,-1.9237,-1.6396,-1.3042,-0.921,-0.49432,-0.029594,0.4669,0.98806,1.5262,2.0729,2.6195,3.1572,3.6771,4.1702,4.6282,5.0431,5.4075,5.7151,5.9602,6.1385,6.2469,6.2832
1.8258,1.8699,1.8857,1.8714,1.8258,1.748,1.6376,1.495,1.321,1.1174,0.88653,0.6313,0.35551,0.063544,-0.23957,-0.54826,-0.85646,-1.1578,-1.4455,-1.7128,-1.9529,-2.1592,-2.3254,-2.4457,-2.5149,-2.5286,-2.4835,-2.3772,-2.2084,-1.9773,-1.6851,-1.3346,-0.92988,-0.47615,0.020043,0.55105,1.1083,1.6823,2.2631,2.8402,3.403,3.9409,4.4437,4.9017,5.3058,5.648,5.9217,6.1211,6.2425,6.2832
1.5034,1.6359,1.7435,1.8229,1.8711,1.8855,1.8641,1.8055,1.7088,1.5743,1.4028,1.196,0.95662,0.68834,0.39564,0.083899,-0.24072,-0.57137,-0.90058,-1.2205,-1.523,-1.7998,-2.0428,-2.2442,-2.3968,-2.4941,-2.5305,-2.5015,-2.4042,-2.2368,-1.9992,-1.693,-1.3214,-0.88922,-0.40299,0.12937,0.69857,1.2941,1.9047,2.5183,3.1223,3.7044,4.2523,4.7542,5.1992,5.5776,5.881,6.1028,6.2378,6.2832
0.96168,1.166,1.3535,1.5196,1.6596,1.7692,1.8445,1.8819,1.8788,1.8331,1.7437,1.6105,1.4345,1.2178,0.96371,0.67667,0.36231,0.027294,-0.32071,-0.67323,-1.0211,-1.3548,-1.6645,-1.9404,-2.1731,-2.3538,-2.4745,-2.5283,-2.5098,-2.4151,-2.2423,-1.9911,-1.6636,-1.2637,-0.79735,-0.27262,0.30078,0.91151,1.5469,2.1934,2.8365,3.4617,4.0545,4.6009,5.088,5.5038,5.8384,6.0834,6.2329,6.2832
0.29545,0.542,0.78415,1.0162,1.2324,1.4267,1.5934,1.727,1.8225,1.8756,1.8828,1.8415,1.7504,1.6094,1.4198,1.1844,0.90746,0.59471,0.2533,-0.10835,-0.48067,-0.85319,-1.2148,-1.5539,-1.859,-2.1188,-2.3228,-2.4614,-2.5265,-2.5114,-2.4119,-2.2254,-1.9523,-1.595,-1.1587,-0.65089,-0.081528,0.5374,1.1921,1.8673,2.5467,3.2135,3.8508,4.4422,4.9722,5.4268,5.7937,6.0631,6.2278,6.2832
-0.38623,-0.13528,0.12625,0.39248,0.65696,0.91282,1.1529,1.3701,1.5572,1.7076,1.8152,1.8748,1.8821,1.8344,1.7303,1.5701,1.3559,1.0916,0.78286,0.43739,0.064354,-0.32552,-0.7203,-1.1071,-1.4726,-1.8032,-2.0857,-2.3077,-2.4579,-2.5269,-2.5072,-2.3938,-2.1843,-1.8796,-1.4831,-1.0017,-0.44498,0.17469,0.84255,1.5418,2.2543,2.9609,3.6419,4.2784,4.8522,5.3465,5.747,6.0419,6.2224,6.2832
-0.97683,-0.76187,-0.52094,-0.25914,0.017471,0.30192,0.58649,0.86293,1.1226,1.357,1.5574,1.716,1.8256,1.8803,1.8754,1.8082,1.6777,1.4851,1.234,0.93001,0.58117,0.19756,-0.20884,-0.62446,-1.0345,-1.4236,-1.776,-2.0764,-2.3103,-2.4648,-2.5293,-2.4953,-2.3577,-2.1145,-1.7674,-1.3218,-0.78645,-0.17383,0.50065,1.2189,1.9608,2.7047,3.4284,4.1099,4.7279,5.2631,5.6984,6.0197,6.2168,6.2832
-1.3884,-1.2458,-1.064,-0.84627,-0.59718,-0.32268,-0.029963,0.27266,0.57597,0.87004,1.1446,1.3894,1.5944,1.7506,1.8498,1.8856,1.8536,1.7514,1.5793,1.3402,1.04,0.68691,0.29217,-0.13084,-0.56672,-0.99859,-1.4086,-1.7788,-2.0915,-2.3303,-2.4806,-2.5306,-2.4713,-2.2977,-2.0089,-1.6082,-1.1031,-0.50558,0.16859,0.90021,1.6673,2.4459,3.2108,3.9369,4.5998,5.1767,5.6477,5.9966,6.2109,6.2832
-1.5643,-1.5201,-1.4283,-1.2893,-1.1051,-0.87931,-0.61746,-0.32663,-0.015476,0.30597,0.62663,0.93466,1.2179,1.4644,1.6628,1.8029,1.8762,1.8763,1.7996,1.6452,1.4155,1.1164,0.75688,0.34922,-0.091453,-0.54764,-1,-1.4282,-1.8117,-2.1303,-2.3656,-2.5015,-2.5254,-2.4282,-2.2057,-1.8585,-1.3924,-0.81813,-0.1515,0.58751,1.3753,2.1854,2.9898,3.7599,4.4678,5.0873,5.5952,5.9725,6.2048,6.2832
-1.4865,-1.5519,-1.5681,-1.5319,-1.4418,-1.2983,-1.1037,-0.8627,-0.58191,-0.27012,0.06208,0.40251,0.73785,1.0541,1.337,1.5731,1.7498,1.8564,1.8847,1.8293,1.6885,1.4642,1.1623,0.79282,0.36946,-0.090626,-0.56747,-1.039,-1.482,-1.873,-2.1897,-2.4115,-2.5212,-2.5056,-2.3564,-2.0708,-1.652,-1.1093,-0.45761,0.2825,1.086,1.9242,2.766,3.5793,4.3323,4.995,5.5408,5.9475,6.1984,6.2832
-1.1769,-1.3456,-1.4714,-1.5475,-1.5684,-1.5303,-1.4318,-1.2736,-1.0591,-0.79429,-0.48779,-0.1506,0.20415,0.56165,0.90599,1.2208,1.49,1.6988,1.834,1.8854,1.8462,1.7136,1.4893,1.1796,0.79565,0.35307,-0.12854,-0.62631,-1.115,-1.5683,-1.9599,-2.2649,-2.4611,-2.5306,-2.4604,-2.2436,-1.8802,-1.377,-0.74785,-0.013204,0.80078,1.6632,2.5401,3.3954,4.1933,4.8999,5.4845,5.9215,6.1918,6.2832
-0.69267,-0.94131,-1.1613,-1.3425,-1.4754,-1.5521,-1.5664,-1.5145,-1.3953,-1.2106,-0.96552,-0.66822,-0.33,0.03513,0.41089,0.77939,1.122,1.42,1.656,1.8146,1.8835,1.8543,1.7235,1.4926,1.169,0.76529,0.29956,-0.20562,-0.72399,-1.2268,-1.6843,-2.0672,-2.3485,-2.5047,-2.5178,-2.376,-2.0754,-1.6195,-1.0205,-0.29805,0.52085,1.4034,2.3125,3.2085,4.0512,4.8021,5.4264,5.8947,6.1849,6.2832
-0.11587,-0.40736,-0.69074,-0.95354,-1.1833,-1.3682,-1.4975,-1.5625,-1.5567,-1.4769,-1.3232,-1.0994,-0.81327,-0.47617,-0.10302,0.28837,0.67807,1.0449,1.3676,1.626,1.8023,1.882,1.8557,1.7191,1.4743,1.1298,0.70065,0.20787,-0.32233,-0.85976,-1.3718,-1.825,-2.1874,-2.4301,-2.5293,-2.4677,-2.2364,-1.8354,-1.2739,-0.57057,0.24745,1.1457,2.0841,3.0192,3.9061,4.7017,5.3664,5.8669,6.1778,6.2832
0.4597,0.17077,-0.13412,-0.442,-0.73879,-1.0099,-1.2409,-1.4184,-1.5307,-1.5689,-1.5272,-1.4037,-1.2009,-0.92598,-0.59043,-0.2101,0.19558,0.60441,0.99258,1.336,1.6116,1.7992,1.8825,1.8509,1.6999,1.4328,1.0601,0.59969,0.076543,-0.47885,-1.0318,-1.5456,-1.9831,-2.31,-2.4963,-2.5187,-2.3626,-2.0233,-1.5067,-0.82939,-0.018252,0.89096,1.8554,2.8277,3.7583,4.5988,5.3047,5.8382,6.1704,6.2832
0.94363,0.70382,0.42406,0.11575,-0.20739,-0.52986,-0.83504,-1.106,-1.3266,-1.4822,-1.561,-1.5545,-1.4588,-1.2751,-1.0098,-0.67465,-0.28657,0.13315,0.55984,0.96679,1.3268,1.6141,1.806,1.8845,1.8383,1.6636,1.3652,0.95659,0.45976,-0.095775,-0.67447,-1.2367,-1.7413,-2.1481,-2.4208,-2.5296,-2.4536,-2.1824,-1.7176,-1.0732,-0.27513,0.6401,1.6271,2.6345,3.6079,4.4935,5.2413,5.8087,6.1628,6.2832
1.2628,1.1122,0.90184,0.63929,0.33562,0.0049679,-0.33596,-0.66865,-0.97377,-1.2322,-1.4264,-1.5414,-1.5663,-1.4948,-1.3268,-1.068,-0.73071,-0.33311,0.10134,0.54515,0.96844,1.3408,1.6335,1.8215,1.8857,1.8146,1.6059,1.2669,0.81534,0.27807,-0.30975,-0.90682,-1.4683,-1.9488,-2.3055,-2.5017,-2.5094,-2.3119,-1.9056,-1.3009,-0.5221,0.39398,1.3998,2.44,3.4552,4.3858,5.1762,5.7782,6.155,6.2832
1.372,1.3377,1.2315,1.0555,0.81579,0.52268,0.19049,-0.1631,-0.51779,-0.85179,-1.1431,-1.371,-1.5176,-1.5689,-1.5169,-1.3599,-1.1033,-0.76008,-0.35021,0.10028,0.56069,0.99763,1.3773,1.668,1.8428,1.8819,1.7747,1.521,1.1325,0.63189,0.052338,-0.56445,-1.1709,-1.717,-2.1535,-2.4365,-2.5304,-2.4114,-2.0697,-1.5114,-0.75815,0.15346,1.174,2.2445,3.3004,4.276,5.1094,5.7468,6.1469,6.2832
1.2605,1.3515,1.3692,1.3087,1.1695,0.95577,0.67698,0.34728,-0.014784,-0.3872,-0.74572,-1.0654,-1.3222,-1.4951,-1.5675,-1.5291,-1.3772,-1.1174,-0.76354,-0.33798,0.13015,0.60645,1.0537,1.4345,1.7145,1.8653,1.8672,1.7115,1.4021,0.95578,0.40216,-0.21821,-0.85628,-1.458,-1.9684,-2.3361,-2.5174,-2.4808,-2.2094,-1.7038,-0.98234,-0.080652,0.95048,2.0485,3.1437,4.164,5.0409,5.7146,6.1385,6.2832
0.95227,1.1577,1.3002,1.3677,1.352,1.2498,1.0632,0.80043,0.47537,0.10737,-0.27983,-0.65942,-1.0034,-1.2844,-1.4781,-1.5654,-1.534,-1.3805,-1.1109,-0.74106,-0.29603,0.19118,0.68196,1.1349,1.5091,1.7678,1.882,1.8333,1.6165,1.241,0.73068,0.12345,-0.53163,-1.1776,-1.7543,-2.203,-2.4717,-2.5203,-2.3241,-1.8772,-1.1938,-0.30757,0.72976,1.8524,2.9853,4.05,4.9709,5.6815,6.1299,6.2832
0.50169,0.79185,1.0406,1.2297,1.3433,1.37,1.3032,1.143,0.896,0.57595,0.20297,-0.19734,-0.59548,-0.96015,-1.2606,-1.4694,-1.5647,-1.5328,-1.37,-1.0835,-0.69173,-0.22356,0.28352,0.78607,1.2383,1.596,1.8208,1.8841,1.7705,1.48,1.0297,0.4524,-0.20424,-0.88181,-1.5156,-2.0399,-2.3946,-2.5303,-2.4135,-2.0311,-1.3917,-0.52655,0.51245,1.6566,2.8255,3.9341,4.8993,5.6475,6.1211,6.2832
-0.016177,0.31454,0.63401,0.91975,1.15,1.3053,1.3706,1.3364,1.2,0.96703,0.65074,0.27232,-0.14058,-0.5555,-0.93767,-1.2528,-1.4702,-1.5659,-1.5251,-1.3445,-1.0334,-0.61386,-0.11949,0.40688,0.91654,1.3593,1.688,1.8639,1.8604,1.6671,1.2918,0.76102,0.11874,-0.57657,-1.2568,-1.8502,-2.2881,-2.5115,-2.4776,-2.1647,-1.5753,-0.73688,0.29912,1.4614,2.6646,3.8164,4.8262,5.6127,6.112,6.2832
-0.51766,-0.19831,0.14429,0.48662,0.8034,1.0694,1.2616,1.3611,1.3552,1.2391,1.0167,0.70152,0.31594,-0.10995,-0.54042,-0.93695,-1.2616,-1.4806,-1.5681,-1.509,-1.3014,-0.95786,-0.50522,0.017113,0.56013,1.0695,1.491,1.7755,1.8852,1.7981,1.5111,1.0424,0.43046,-0.26802,-0.98301,-1.6373,-2.1542,-2.4649,-2.5165,-2.2779,-1.744,-0.93788,0.090317,1.2673,2.5026,3.697,4.7516,5.577,6.1027,6.2832
-0.9239,-0.66739,-0.3541,-0.0048468,0.35514,0.69785,0.99465,1.2187,1.3473,1.3648,1.2639,1.0476,0.72969,0.33426,-0.10568,-0.55067,-0.95814,-1.2864,-1.4991,-1.5688,-1.4811,-1.2369,-0.85333,-0.3634,0.18655,0.74066,1.239,1.6238,1.8457,1.8704,1.6827,1.2903,0.72444,0.037839,-0.6991,-1.405,-1.9954,-2.3918,-2.5306,-2.3702,-1.8972,-1.1289,-0.11341,1.0746,2.34,3.5761,4.6755,5.5405,6.0932,6.2832
-1.1731,-1.0221,-0.78737,-0.48317,-0.13072,0.24311,0.60761,0.93065,1.1815,1.334,1.369,1.2774,1.0616,0.73609,0.3274,-0.12795,-0.58623,-1.0006,-1.3256,-1.5225,-1.5636,-1.4365,-1.146,-0.71579,-0.18639,0.38775,0.94356,1.4159,1.7449,1.8834,1.8031,1.4997,0.99477,0.3352,-0.41014,-1.157,-1.8142,-2.2936,-2.5202,-2.4415,-2.0344,-1.3095,-0.31154,0.88376,2.1768,3.4537,4.5981,5.5032,6.0834,6.2832
